key_home,key_away,key_date,key_competition,key_referee,key_stadium,home_goals,away_goals,attendance
98,90,1292,3,114,62,3,1,37227
95,82,1292,3,163,,0,1,18896
154,91,1292,3,23,,1,1,8987
85,97,1292,3,139,,2,1,50822
22,87,1292,3,98,109,0,1,29468
87,123,1295,3,96,,1,1,19035
23,154,1295,3,111,,1,1,46807
131,22,1296,3,165,53,0,1,
82,85,1296,3,174,119,1,1,24000
90,89,1296,3,117,57,1,2,19301
111,84,1296,3,127,73,1,0,17392
24,133,1296,3,123,118,7,0,40400
91,161,1296,3,185,125,2,0,15986
160,98,1296,3,140,,0,2,18000
97,95,1297,3,189,109,1,2,20000
89,24,1298,3,115,56,0,2,32563
161,85,1251,3,166,124,0,4,13100
154,111,1251,3,185,,1,1,3000
98,97,1251,3,98,62,4,1,35000
133,91,1299,3,114,89,0,0,6000
84,95,1299,3,188,53,0,1,10000
23,90,1299,3,105,,2,1,46915
87,131,1299,3,163,,2,0,16635
123,82,1299,3,193,,2,0,18000
22,160,1299,3,174,109,5,2,31956
82,22,1302,3,140,119,0,2,16000
84,91,1302,3,126,53,2,1,5000
95,23,1302,3,165,,2,0,22629
123,24,1303,3,111,,0,1,26000
160,154,1303,3,96,,3,2,10163
90,133,1303,3,23,57,2,1,16271
98,161,1303,3,188,62,1,0,35000
111,89,1303,3,189,73,1,1,
85,87,1303,3,117,,1,0,46594
97,131,1304,3,127,109,2,0,18000
90,95,1306,3,262,57,2,0,16383
23,160,1306,3,163,,2,0,47157
154,161,1307,3,111,,2,3,8600
89,84,1307,3,193,56,1,0,21225
131,123,1307,3,185,53,2,1,16324
133,97,1307,3,174,89,0,3,6000
87,82,1307,3,102,,2,1,17767
22,85,1307,3,114,109,0,2,42537
91,98,1308,3,123,125,0,5,16000
24,111,1382,3,166,118,2,0,36753
161,90,1312,3,96,124,1,0,13000
97,24,1312,3,98,109,0,1,45000
98,22,1312,3,185,62,2,4,45000
111,87,1391,3,238,73,1,2,17652
82,89,1391,3,98,119,0,2,15000
95,91,1391,3,189,,2,1,18869
160,131,1383,3,117,,3,0,11006
84,133,1383,3,23,53,1,1,6000
123,154,1383,3,115,,4,1,10000
85,23,1383,3,140,,0,0,77512
22,123,1315,3,189,109,3,0,33847
131,84,1289,3,102,53,1,0,22473
89,160,1316,3,238,56,1,0,34381
90,111,1316,3,127,57,0,1,17917
91,97,1316,3,115,125,2,2,14241
24,82,1316,3,123,118,2,0,39744
154,87,1316,3,114,,4,1,8738
133,161,1316,3,117,89,1,1,8000
95,85,1316,3,165,,0,1,20004
23,98,1316,3,111,,0,0,59380
82,133,1319,3,193,119,1,2,15000
161,24,1319,3,185,124,0,0,13135
87,23,1320,3,23,,0,5,21336
160,91,1320,3,174,,1,2,9443
85,84,1320,3,166,,3,2,49701
154,22,1320,3,98,,0,2,11691
123,89,1320,3,188,,1,2,12000
131,111,1320,3,140,53,0,5,17147
97,90,1320,3,102,109,1,1,23000
98,95,1320,3,238,62,1,0,25000
90,22,1321,3,139,57,1,1,20778
23,131,1321,3,96,,3,0,60320
97,160,1321,3,127,109,6,2,20000
89,154,1321,3,105,56,2,0,22710
111,82,1321,3,163,73,2,0,17204
91,123,1321,3,237,125,0,4,15959
95,161,1321,3,123,,1,1,19853
84,87,1321,3,111,53,2,1,10000
133,98,1321,3,165,89,1,1,19000
24,85,1321,3,114,118,3,1,41156
160,24,1325,3,238,,2,4,16867
22,89,1325,3,165,109,0,2,41728
161,111,1325,3,102,124,1,1,12906
87,95,1325,3,185,,0,0,
123,23,1326,3,23,,1,0,
131,91,1326,3,105,53,1,0,14173
154,90,1326,3,127,,1,0,9679
98,84,1326,3,174,62,2,1,45000
82,97,1326,3,96,119,1,2,16000
85,133,1326,3,163,,1,1,43140
91,82,1329,3,123,125,2,1,13577
84,123,1329,3,140,53,0,0,5100
95,154,1329,3,139,,1,0,18988
111,23,1329,3,117,73,0,0,20076
89,161,1330,3,111,56,0,0,29651
85,98,1330,3,98,,0,0,65786
133,160,1330,3,188,89,2,2,8880
90,131,1330,3,193,57,2,0,19172
24,87,1330,3,166,118,3,0,40121
97,22,1330,3,114,109,0,0,45000
23,91,1331,3,238,,4,0,47467
160,111,1332,3,169,,0,3,10013
22,95,1332,3,163,109,2,1,30095
161,84,1332,3,185,124,0,0,12436
89,97,1332,3,102,56,3,4,24008
131,133,1332,3,115,53,0,1,12562
154,24,1332,3,165,,1,1,15021
123,85,1332,3,189,,1,1,22000
98,82,1332,3,127,62,4,2,45000
87,90,1332,3,174,,1,0,17563
161,22,1335,3,23,124,0,3,12955
133,89,1335,3,139,89,1,0,10739
85,160,1335,3,166,,0,1,47655
91,90,1336,3,117,125,0,0,15024
82,154,1336,3,140,119,1,2,16000
97,87,1336,3,111,109,4,0,40000
84,23,1336,3,105,53,1,2,18000
111,123,1336,3,172,73,2,1,18856
24,98,1336,3,96,118,0,1,40114
95,131,1337,3,188,,3,1,18839
22,84,1340,3,127,109,4,1,38694
23,24,1340,3,111,,2,3,78328
154,133,1341,3,102,,4,1,13600
90,85,1341,3,123,57,1,2,24263
160,82,1341,3,189,,3,3,10363
111,95,1341,3,165,73,3,1,18543
87,91,1341,3,193,,4,1,20189
131,161,1341,3,98,53,1,3,16342
89,98,1341,3,114,56,3,0,26206
123,97,1341,3,139,,0,1,17060
85,131,1344,3,238,,4,1,49644
24,90,1344,3,139,118,3,1,40714
82,23,1345,3,114,119,0,4,24000
95,89,1345,3,174,,2,3,20893
84,154,1345,3,185,53,2,1,15000
97,111,1345,3,98,109,1,1,40000
98,123,1345,3,117,62,2,2,45000
161,160,1345,3,115,124,2,0,11900
133,87,1345,3,237,89,1,0,10483
91,22,1345,3,140,125,0,1,15157
160,95,1347,3,170,,1,0,13616
23,133,1347,3,193,,1,2,
154,97,1348,3,114,,2,2,14983
131,82,1348,3,127,53,0,1,14013
89,91,1348,3,105,56,0,1,34690
123,161,1348,3,166,,2,1,15000
90,84,1348,3,163,57,1,2,22581
111,85,1348,3,115,73,1,1,19883
22,24,1348,3,23,109,0,0,
87,98,1348,3,188,,0,2,
24,131,1349,3,119,118,2,1,40380
95,123,1350,3,263,,1,2,21034
85,89,1350,3,165,,5,1,56968
91,111,1350,3,185,125,1,0,16233
98,154,1350,3,98,62,2,1,50000
82,90,1350,3,188,119,1,0,25000
161,87,1350,3,140,124,3,1,12733
84,160,1350,3,238,53,1,0,17000
97,23,1350,3,96,109,2,3,65000
133,22,1350,3,192,89,0,1,15000
155,114,1392,1,264,,0,0,10368
99,3,1392,1,209,63,0,3,46225
113,4,1393,1,206,,1,1,16215
18,5,1393,1,176,111,1,2,16250
11,151,1393,1,196,97,3,0,52356
134,162,1394,1,158,,1,2,4234
100,19,1394,1,208,,1,4,11719
13,15,1394,1,215,9,2,0,48446
12,10,1395,1,205,8,1,1,46241
14,150,1395,1,265,10,2,1,38327
15,134,1396,1,244,91,2,0,7851
150,5,1396,1,214,,2,2,9735
151,99,1397,1,246,110,0,0,18221
10,100,1397,1,212,120,1,0,52693
114,11,1397,1,195,76,0,1,22651
4,12,1398,1,131,,2,0,18714
19,18,1398,1,12,11,0,0,35831
155,13,1398,1,203,,1,4,13889
3,113,1399,1,144,3,1,2,21122
14,162,1399,1,245,10,2,2,36818
15,114,1400,1,265,91,0,0,9817
134,5,1400,1,196,,2,1,6144
18,155,1400,1,158,111,0,1,15740
113,10,1401,1,208,,2,0,19013
13,150,1401,1,206,9,4,1,59255
3,12,1402,1,215,3,2,2,24073
151,4,1402,1,209,110,2,1,18052
11,162,1402,1,176,97,8,2,72892
99,19,1402,1,205,63,1,0,53451
100,14,1403,1,264,,1,1,11850
162,100,1404,1,244,,0,1,6498
10,134,1405,1,203,120,1,1,55674
5,11,1405,1,131,4,1,2,26756
12,99,1405,1,144,8,0,0,40050
14,13,1405,1,212,10,1,1,46413
150,18,1406,1,246,,0,1,10432
4,3,1406,1,12,,1,0,18627
114,151,1406,1,214,76,0,1,18873
19,15,1406,1,195,11,0,2,36943
155,113,1407,1,245,,3,2,9849
162,5,1408,1,209,,0,1,6948
100,151,1409,1,265,,1,5,12011
113,114,1409,1,158,,3,3,16552
134,150,1409,1,176,,1,0,4456
15,10,1409,1,196,91,0,2,12756
13,4,1409,1,208,9,1,0,67658
3,19,1410,1,264,3,2,6,21520
18,12,1410,1,206,111,0,0,18373
99,14,1410,1,215,63,2,2,51093
11,155,1410,1,205,97,2,2,76055
4,134,1411,1,214,,1,0,13547
5,100,1411,1,203,4,2,2,21510
10,162,1411,1,246,120,3,0,47023
14,18,1412,1,131,10,0,3,39672
150,11,1412,1,12,,2,1,12231
12,113,1412,1,195,8,1,1,35495
19,13,1412,1,144,11,3,0,40972
114,3,1413,1,244,76,2,1,16440
151,15,1413,1,158,110,1,1,18373
155,99,1413,1,212,,0,1,11358
100,4,1414,1,245,,2,2,12102
5,12,1415,1,205,4,0,1,23577
11,14,1415,1,206,97,1,1,78015
134,19,1415,1,215,,1,3,5443
13,10,1415,1,203,9,0,0,78642
162,155,1416,1,265,,1,1,6799
18,114,1416,1,209,111,0,1,15602
3,151,1416,1,176,3,2,1,20239
99,150,1416,1,196,63,1,0,48115
113,15,1417,1,264,,1,1,14330
14,5,1418,1,144,10,1,3,46684
155,134,1419,1,158,,2,3,10569
15,3,1419,1,214,91,0,1,9557
151,13,1419,1,206,110,1,0,19461
150,100,1419,1,244,,1,0,11539
114,162,1420,1,208,76,1,0,17300
10,99,1420,1,12,120,1,0,63786
4,18,1420,1,195,,3,1,20032
19,113,1420,1,246,11,2,1,38068
12,11,1420,1,212,8,1,1,46249
113,151,1421,1,131,,0,1,15627
13,3,1422,1,264,9,1,2,63423
12,150,1422,1,209,8,1,1,35597
18,10,1422,1,215,111,1,1,17518
11,19,1422,1,203,97,4,2,88712
100,15,1423,1,176,,1,2,12040
134,14,1423,1,205,,1,1,6475
162,4,1423,1,158,,0,2,6943
99,114,1423,1,245,63,0,1,42581
5,155,1424,1,246,4,0,0,20997
114,4,1425,1,265,76,1,1,18231
155,100,1426,1,214,,2,1,6618
14,12,1426,1,12,10,0,0,39261
3,150,1426,1,195,3,2,0,19754
113,134,1426,1,212,,4,0,15509
10,5,1426,1,208,120,2,0,57514
15,99,1427,1,206,91,2,0,12086
11,13,1427,1,196,97,5,1,93265
151,18,1427,1,264,110,2,1,16956
19,162,1427,1,244,11,2,1,33022
150,10,1428,1,176,,1,1,12319
13,114,1428,1,205,9,2,0,68050
12,155,1428,1,245,8,0,1,38745
100,11,1428,1,144,,2,3,13785
134,151,1429,1,209,,2,1,12714
18,3,1429,1,131,111,1,1,16499
162,15,1429,1,203,,1,1,6420
5,19,1429,1,158,4,0,0,24882
99,113,1429,1,215,63,3,3,42130
4,14,1430,1,246,,1,0,14328
3,5,1431,1,244,3,1,3,19890
114,134,1432,1,264,76,0,0,16038
15,12,1432,1,195,91,0,1,10011
10,14,1432,1,196,120,3,2,59321
155,150,1432,1,265,,0,0,9874
151,162,1433,1,214,110,2,1,18437
11,99,1433,1,208,97,3,4,83174
19,4,1433,1,206,11,2,1,38769
100,18,1433,1,212,,2,2,11840
113,13,1433,1,12,,2,4,21184
150,151,1434,1,245,,1,0,
134,13,1435,1,203,,3,0,6435
12,100,1435,1,246,8,3,0,37814
162,3,1435,1,215,,2,2,6459
10,11,1435,1,205,120,1,1,67204
14,15,1436,1,209,10,1,1,39821
19,114,1436,1,131,11,1,0,34064
4,155,1436,1,144,,1,3,22716
18,99,1436,1,158,111,2,1,16028
5,113,1437,1,176,4,2,1,17744
100,134,1438,1,12,,1,0,11257
113,162,1439,1,265,,2,0,13463
114,150,1439,1,244,76,2,4,16783
15,4,1439,1,208,91,3,0,9287
13,12,1439,1,212,9,2,0,69653
99,5,1440,1,264,63,1,0,46562
155,10,1440,1,195,,1,1,12104
11,18,1440,1,214,97,2,0,73003
151,19,1440,1,196,110,1,1,17848
3,14,1441,1,206,3,3,0,19928
150,15,1442,1,246,,1,1,11327
10,151,1443,1,144,120,3,0,55810
12,19,1443,1,215,8,1,1,40057
18,113,1443,1,205,111,2,3,15720
4,11,1443,1,131,,0,4,24037
134,3,1444,1,245,,4,4,5238
162,13,1444,1,176,,0,1,7341
5,114,1444,1,209,4,1,2,23260
99,100,1444,1,203,63,2,0,40218
14,155,1445,1,158,10,1,0,34060
113,150,1446,1,214,,0,0,15134
15,5,1447,1,206,91,1,0,9018
114,10,1447,1,12,76,2,3,22585
13,100,1447,1,195,9,1,0,55229
134,12,1447,1,265,,1,1,4491
19,155,1448,1,264,11,2,0,33542
4,99,1448,1,196,,1,3,20275
162,18,1448,1,244,,2,2,6455
3,11,1448,1,212,3,0,5,23736
151,14,1449,1,208,110,0,0,19349
155,15,1450,1,245,,1,1,8450
5,151,1450,1,215,4,0,1,22431
99,134,1451,1,131,63,1,1,49426
10,4,1451,1,176,120,1,0,58069
11,113,1451,1,158,97,2,0,78686
14,114,1451,1,196,10,1,1,42633
12,162,1452,1,205,8,2,1,36547
150,19,1452,1,144,,1,1,11321
100,3,1452,1,209,,2,1,11206
18,13,1453,1,246,111,2,2,19903
3,155,1454,1,12,3,2,2,19415
4,150,1454,1,212,,1,0,15085
114,100,1455,1,265,76,0,1,17261
151,12,1455,1,244,110,2,1,18304
162,99,1455,1,195,,2,1,6135
134,18,1456,1,206,,0,0,4151
19,10,1456,1,208,11,1,1,38605
13,5,1456,1,214,9,0,2,53412
15,11,1456,1,264,91,1,2,14721
113,14,1457,1,203,,1,2,13266
100,113,1458,1,245,,4,2,11465
150,162,1459,1,176,,1,0,10341
12,114,1459,1,209,8,1,1,36912
155,151,1459,1,196,,1,1,10303
18,15,1459,1,215,111,1,2,13671
10,3,1460,1,158,120,1,0,57093
14,19,1460,1,246,10,2,0,41342
11,134,1460,1,205,97,3,0,71039
99,13,1460,1,144,63,1,2,54187
5,4,1461,1,131,4,3,2,17301
15,151,1462,1,214,91,4,0,8748
13,19,1463,1,208,9,2,0,68232
162,10,1463,1,264,,0,3,7106
113,12,1463,1,212,,1,2,15668
99,155,1464,1,265,63,3,2,47218
18,14,1464,1,12,111,1,1,17054
100,5,1464,1,244,,2,2,12562
3,114,1464,1,206,3,2,0,19107
11,150,1464,1,195,97,3,1,50670
134,4,1465,1,203,,3,0,3592
19,3,1466,1,245,11,5,0,34220
10,15,1466,1,209,120,2,0,55709
150,134,1466,1,144,,2,2,9341
12,18,1466,1,131,8,3,0,37685
114,113,1467,1,196,76,2,1,18416
155,11,1467,1,246,,0,2,14021
5,162,1467,1,158,4,0,0,21252
14,99,1467,1,215,10,1,0,40282
4,13,1467,1,205,,2,4,21215
151,100,1468,1,176,110,0,1,13982
162,114,1469,1,214,,4,0,6052
3,15,1470,1,265,3,0,0,18437
5,14,1470,1,208,4,2,1,27073
11,12,1470,1,12,97,2,2,76789
113,19,1470,1,195,,1,0,17503
18,4,1471,1,264,111,2,2,18478
99,10,1471,1,244,63,1,0,50864
134,155,1471,1,212,,3,0,4419
13,151,1471,1,206,9,3,0,53132
100,150,1472,1,203,,1,2,11435
114,18,1473,1,144,76,0,0,16842
15,113,1474,1,246,91,3,1,9918
10,13,1474,1,215,120,1,3,67752
4,100,1474,1,158,,2,1,22104
155,162,1474,1,265,,0,2,10662
150,99,1475,1,245,,3,0,11381
12,5,1475,1,176,8,0,0,38885
19,134,1475,1,209,11,2,2,36343
14,11,1475,1,131,10,0,0,47557
151,3,1476,1,12,110,2,0,13691
134,15,1477,1,244,,2,2,4449
113,3,1478,1,206,,1,4,15479
100,10,1478,1,205,,0,1,13880
5,150,1478,1,214,4,3,0,22997
11,114,1478,1,203,97,1,0,67435
13,155,1479,1,264,9,1,2,68099
12,4,1479,1,195,8,0,0,39564
18,19,1479,1,212,111,3,0,17402
99,151,1479,1,208,63,1,1,43455
162,14,1480,1,196,,0,1,6729
4,162,1481,1,144,,1,1,20078
15,100,1482,1,245,91,2,1,11207
19,11,1482,1,208,11,2,4,40661
151,113,1482,1,131,110,0,0,18882
14,134,1482,1,176,10,1,0,43363
150,12,1483,1,215,,1,1,11
10,18,1483,1,12,120,2,0,59114
114,99,1483,1,246,76,0,2,20125
3,13,1483,1,209,3,1,2,23018
155,5,1484,1,158,,0,0,10170
100,155,1485,1,206,,0,2,12087
4,114,1486,1,265,,3,1,20467
18,151,1486,1,214,111,1,2,15488
162,19,1486,1,195,,2,1,6818
13,11,1486,1,144,9,0,1,78921
134,113,1487,1,264,,1,0,4682
99,15,1487,1,203,63,1,2,46657
5,10,1487,1,212,4,0,2,26004
12,14,1487,1,244,8,2,0,39041
150,3,1488,1,205,,1,0,9758
14,4,1489,1,246,10,1,1,38453
151,134,1490,1,245,110,1,1,18793
10,150,1490,1,208,120,1,0,58321
11,100,1490,1,176,97,3,1,74158
15,162,1490,1,158,91,2,1,10862
113,99,1491,1,215,,0,1,18005
155,12,1491,1,131,,2,3,11502
19,5,1491,1,209,11,5,2,35813
3,18,1491,1,196,3,0,2,20149
114,13,1491,1,205,76,1,4,21914
5,3,1492,1,265,4,1,1,20605
162,151,1493,1,12,,1,3,6811
13,113,1493,1,203,9,2,0,65054
14,10,1493,1,206,10,2,0,39659
150,155,1493,1,214,,0,2,9873
134,114,1494,1,244,,1,2,4508
4,19,1494,1,264,,0,1,20219
18,100,1494,1,212,111,3,1,17117
12,15,1494,1,196,8,0,0,41778
99,11,1494,1,195,63,1,4,54172
155,14,1495,1,196,,1,2,10652
15,150,1496,1,246,91,0,2,12705
11,4,1496,1,131,97,2,0,92795
113,18,1496,1,205,,3,2,22315
151,10,1496,1,176,110,0,4,19117
3,134,1497,1,158,3,2,2,16179
100,99,1497,1,208,,1,1,12310
19,12,1497,1,212,11,0,1,38450
114,5,1497,1,245,76,1,1,18775
13,162,1497,1,215,9,3,2,
10,155,1498,1,209,120,2,0,40863
4,15,1498,1,195,,1,1,16322
18,11,1498,1,144,111,4,4,19515
14,3,1499,1,214,10,3,2,36450
134,100,1499,1,12,,2,1,3940
162,113,1499,1,265,,3,3,6552
12,13,1499,1,206,8,2,1,44274
19,151,1500,1,203,11,2,0,33212
150,114,1500,1,264,,1,0,10185
5,99,1500,1,244,4,2,1,16417
155,4,1501,1,158,,1,2,11463
13,134,1501,1,246,9,2,1,50284
100,12,1501,1,245,,2,0,11320
11,10,1501,1,205,97,2,0,92453
151,150,1502,1,208,110,1,1,16783
15,14,1502,1,212,91,1,0,11617
114,19,1502,1,196,76,0,2,17989
113,5,1502,1,176,,3,1,20519
3,162,1502,1,131,3,2,2,19824
99,18,1502,1,215,63,2,1,28475
4,151,1503,1,209,,2,1,18143
162,11,1503,1,264,,0,0,7332
10,113,1503,1,195,120,2,0,55269
19,99,1503,1,144,11,3,2,42885
114,15,1504,1,214,76,2,2,
14,100,1504,1,203,10,3,2,
5,134,1504,1,206,4,1,1,
155,18,1504,1,265,,0,1,
12,3,1504,1,12,8,3,1,
150,13,1505,1,244,,1,1,
151,114,1506,1,215,110,2,2,13568
113,155,1507,1,131,,2,1,
134,10,1507,1,245,,0,1,
100,162,1507,1,212,,0,0,10542
11,5,1507,1,246,97,2,1,
3,4,1508,1,205,3,2,2,16876
15,19,1508,1,208,91,3,0,
13,14,1508,1,176,9,3,0,59815
18,150,1508,1,158,111,2,1,
99,12,1508,1,196,63,1,2,
162,134,1509,1,244,,2,0,6157
114,155,1509,1,203,76,1,0,19106
151,11,1509,1,265,110,0,2,18735
10,12,1510,1,144,120,3,2,43531
4,113,1510,1,12,,1,1,15680
150,14,1510,1,209,,0,1,4155
3,99,1510,1,206,3,4,0,20394
19,100,1511,1,264,11,5,0,31636
5,18,1511,1,214,4,0,1,20060
15,13,1511,1,195,91,0,0,13135
14,151,1512,1,205,10,1,1,40402
10,114,1512,1,176,120,1,0,53123
150,113,1512,1,203,,0,0,10324
11,3,1512,1,195,97,1,0,91917
12,134,1513,1,215,8,0,1,35395
155,19,1513,1,212,,1,0,11281
5,15,1513,1,158,4,2,1,19386
18,162,1513,1,196,111,1,1,17901
100,13,1513,1,246,,1,0,13273
99,4,1514,1,131,63,1,1,30561
19,150,1515,1,12,11,0,3,32797
3,100,1516,1,215,3,4,1,19868
4,10,1516,1,214,,3,0,20207
151,5,1516,1,245,110,0,1,18509
113,11,1516,1,196,,2,0,22519
15,155,1517,1,144,91,2,0,10615
134,99,1517,1,209,,1,0,4725
13,18,1517,1,205,9,3,2,46294
114,14,1517,1,208,76,1,0,21151
162,12,1517,1,131,,2,6,6378
12,151,1518,1,264,8,3,1,37744
10,19,1518,1,195,120,1,1,60234
99,162,1518,1,265,63,2,1,28078
11,15,1518,1,212,97,2,0,57088
5,13,1518,1,203,4,3,1,27322
18,134,1518,1,246,111,1,0,
155,3,1518,1,131,,1,2,13342
150,4,1518,1,176,,0,2,
14,113,1518,1,215,10,3,1,42494
100,114,1518,1,196,,1,2,10400
35,136,1519,4,25,20,2,1,74439
42,26,1520,4,32,,1,2,51749
43,125,1520,4,218,26,0,2,24821
143,156,1520,4,41,100,2,0,20051
157,33,1520,4,219,121,0,3,24121
142,127,1520,4,37,99,2,0,10353
32,38,1520,4,159,17,2,2,31231
116,137,1521,4,183,78,0,0,30784
34,41,1521,4,29,19,4,0,53235
36,25,1521,4,35,21,0,2,59934
127,42,1393,4,159,,0,0,30720
26,43,1393,4,29,122,3,1,58297
41,142,1393,4,28,114,1,2,56888
136,32,1393,4,218,92,2,0,32043
38,116,1393,4,217,22,2,1,38601
33,36,1393,4,32,18,3,2,40491
137,143,1394,4,181,93,1,3,18822
25,157,1394,4,25,66,6,1,54021
156,35,1394,4,37,,3,2,30592
125,34,1395,4,35,83,0,2,25750
32,25,1397,4,32,17,1,1,31222
157,127,1397,4,35,121,0,0,21193
36,41,1397,4,183,21,3,1,59830
116,136,1397,4,41,78,1,2,29925
142,38,1397,4,30,99,2,2,10654
34,156,1397,4,219,19,1,0,53294
143,125,1398,4,29,100,2,1,20014
43,137,1398,4,250,26,4,2,23438
42,33,1398,4,181,,1,2,51791
35,26,1399,4,159,20,0,3,74400
136,34,1401,4,181,92,1,2,32149
156,43,1401,4,30,,2,2,30526
33,142,1401,4,217,18,2,0,40178
38,157,1401,4,28,22,1,1,38767
125,116,1401,4,32,83,0,2,25495
41,32,1401,4,219,114,0,1,59947
25,42,1401,4,37,66,2,1,53946
127,36,1402,4,29,,2,3,32316
137,35,1402,4,41,93,0,2,21525
143,26,1402,4,25,100,2,1,20141
26,34,1405,4,35,122,1,2,80188
142,136,1405,4,159,99,4,2,10543
25,43,1405,4,28,66,3,0,53307
42,36,1405,4,30,,1,2,52165
157,125,1405,4,183,121,0,1,23696
33,127,1405,4,41,18,4,1,40499
143,35,1405,4,218,100,1,2,20537
32,137,1406,4,25,17,1,0,30406
38,41,1406,4,32,22,1,3,39161
116,156,1407,4,29,78,2,2,27742
43,143,1409,4,32,26,1,1,23418
125,42,1409,4,25,83,0,0,25679
137,142,1409,4,29,93,4,0,18636
34,116,1409,4,181,19,3,0,50965
136,157,1409,4,250,92,3,1,31676
35,32,1409,4,37,20,1,1,74489
127,25,1409,4,35,,0,5,32321
156,26,1409,4,219,,1,2,30531
41,33,1410,4,218,114,0,0,56875
36,38,1410,4,41,21,2,0,59964
41,35,1415,4,35,114,3,1,56938
32,116,1415,4,28,17,2,0,31147
25,156,1415,4,217,66,2,0,54152
42,136,1415,4,198,,0,2,51523
36,143,1415,4,29,21,2,0,60019
157,26,1415,4,159,121,0,2,23885
38,43,1415,4,147,22,3,0,38788
33,34,1415,4,25,18,1,1,40625
127,137,1416,4,32,,1,2,30411
142,125,1417,4,218,99,2,1,10199
156,41,1418,4,37,,1,0,30544
26,127,1419,4,218,122,1,0,43268
143,142,1419,4,41,100,0,4,20139
137,157,1419,4,219,93,1,1,20533
125,32,1419,4,35,83,0,1,25715
136,38,1419,4,25,92,1,2,32007
35,42,1419,4,29,20,3,2,74519
43,36,1420,4,181,26,1,5,25401
116,33,1420,4,159,78,0,3,27077
34,25,1420,4,32,19,0,0,52117
33,35,1422,4,218,18,2,2,40721
142,116,1422,4,30,99,0,0,10986
42,156,1422,4,25,,0,1,50329
25,137,1422,4,41,66,5,0,54094
41,26,1422,4,32,114,0,1,56921
127,43,1422,4,37,,4,2,29681
32,143,1422,4,217,17,0,2,31144
157,34,1422,4,35,121,0,1,24263
38,125,1423,4,29,22,2,0,38668
36,136,1424,4,219,21,3,1,59886
34,127,1426,4,28,19,4,1,53373
43,142,1426,4,25,26,0,3,25071
143,157,1426,4,218,100,3,0,20457
156,32,1426,4,29,,1,0,30654
116,42,1426,4,219,78,0,0,30736
136,41,1426,4,35,92,1,1,31848
125,36,1427,4,32,83,2,2,25718
137,33,1427,4,159,93,0,4,21430
35,38,1427,4,41,20,2,1,74525
26,25,1522,4,37,122,0,1,56854
142,35,1428,4,181,99,1,2,10792
42,143,1428,4,159,,1,0,49157
127,136,1428,4,30,,0,1,30877
41,137,1428,4,147,114,4,2,56862
38,156,1428,4,250,22,3,1,38966
36,34,1428,4,25,21,1,1,59993
32,26,1428,4,218,17,2,3,31185
25,116,1429,4,217,66,6,1,53916
33,125,1429,4,35,18,3,1,
157,43,1430,4,29,121,1,0,17082
127,156,1432,4,32,,2,1,29402
136,137,1432,4,218,92,0,0,32184
116,143,1432,4,198,78,1,1,28153
42,142,1432,4,30,,2,1,49266
157,41,1432,4,219,121,1,1,24069
125,26,1432,4,41,83,0,1,25685
34,43,1433,4,181,19,2,0,53128
33,38,1433,4,37,18,0,0,40345
25,35,1433,4,29,66,3,1,54316
36,32,1433,4,28,21,1,1,60030
143,34,1435,4,41,100,0,3,20
41,25,1435,4,25,114,0,4,56
156,136,1435,4,219,,1,1,30553
43,116,1435,4,35,26,3,2,24603
35,125,1435,4,217,20,0,0,74516
38,127,1435,4,181,22,1,0,39139
26,33,1435,4,32,122,3,1,55465
142,36,1436,4,159,99,1,2,10792
32,157,1436,4,37,17,0,2,30130
137,42,1437,4,29,93,1,2,20628
127,32,1438,4,25,,2,1,30213
157,156,1439,4,35,121,1,2,22973
136,143,1439,4,183,92,2,0,31353
125,137,1439,4,30,83,2,0,25098
42,41,1439,4,181,,0,3,51853
25,142,1439,4,28,66,3,1,54409
116,35,1439,4,37,78,2,2,30187
33,43,1440,4,159,18,2,0,40551
36,26,1440,4,218,21,4,2,59973
34,38,1440,4,219,19,1,0,
41,127,1523,4,183,114,3,1,56811
156,125,1523,4,37,,3,1,29663
142,157,1523,4,147,99,2,1,9980
143,25,1523,4,181,100,1,2,20389
43,136,1524,4,250,26,1,1,22881
32,33,1524,4,41,17,2,1,31300
137,34,1524,4,28,93,1,3,21741
38,42,1524,4,217,22,1,1,39350
26,116,1524,4,29,122,3,1,33012
35,36,1524,4,25,20,2,2,74507
142,34,1443,4,217,99,0,4,10752
36,157,1443,4,181,21,1,0,59893
137,156,1443,4,32,93,1,0,18497
35,43,1443,4,30,20,4,1,74523
41,125,1443,4,29,114,3,2,56995
127,116,1443,4,41,,1,0,30067
33,25,1443,4,35,18,2,0,40571
136,26,1443,4,159,92,0,2,31957
42,32,1444,4,218,,1,2,50223
38,143,1445,4,37,22,2,2,38400
25,38,1447,4,159,66,3,1,
26,137,1447,4,183,122,1,0,41645
143,127,1447,4,248,100,3,2,20032
157,42,1447,4,29,121,0,1,24036
125,136,1447,4,35,83,1,0,24738
32,142,1447,4,198,17,2,0,30997
43,41,1447,4,218,26,0,2,24081
156,33,1448,4,28,,1,2,30645
116,36,1448,4,219,78,3,2,29497
34,35,1448,4,32,19,3,1,52908
32,34,1450,4,159,17,0,2,31358
36,137,1451,4,37,21,3,1,59493
42,43,1451,4,32,,0,0,51237
33,136,1451,4,30,18,0,1,40558
157,116,1451,4,28,121,1,3,22394
25,125,1451,4,25,66,2,3,54340
